dataset_name,observatory,instrument,proposid,detector,grating,filter,cenwave,aperture,lifetime_pos,obs_date_mjd,obs_date_isot,target_name,target_name_hlsp,coadd,exp_timeseries,subexp_timeseries,drizzled,custom_cal,star_region,ullyses_obs,archival_obs,qual_comm
leey2ccjq,HST,COS,16101,FUV,G160M,N/A,1611,PSA,4,59085.28921063,2020-08-24T06:56:27.798,AV175,AV-175,True,False,False,False,,SMC,True,False,
leey2ccoq,HST,COS,16101,FUV,G160M,N/A,1611,PSA,4,59085.33739359,2020-08-24T08:05:50.806,AV175,AV-175,True,False,False,False,,SMC,True,False,
leey2ccuq,HST,COS,16101,FUV,G160M,N/A,1611,PSA,4,59085.3649747,2020-08-24T08:45:33.814,AV175,AV-175,True,False,False,False,,SMC,True,False,
leey2ccxq,HST,COS,16101,FUV,G160M,N/A,1611,PSA,4,59085.40357396,2020-08-24T09:41:08.790,AV175,AV-175,True,False,False,False,,SMC,True,False,
z9122001000,FUSE,FUV,N/A,ALL,N/A,N/A,N/A,LWRS,N/A,52493.98293981,2002-08-07T23:35:26.000,AV175,AV-175,False,False,False,False,,SMC,False,True,
c0020102000,FUSE,FUV,N/A,ALL,N/A,N/A,N/A,LWRS,N/A,52493.77609954,2002-08-07T18:37:35.000,AV177,AV-177,False,False,False,False,,SMC,False,True,
lb2a02g2q,HST,COS,11625,FUV,G130M,N/A,1291,PSA,1,55186.99600216,2009-12-21T23:54:14.587,AZV-177,AV-177,True,False,False,False,,SMC,False,True,
lb2a02g8q,HST,COS,11625,FUV,G130M,N/A,1327,PSA,1,55187.00288883,2009-12-22T00:04:09.595,AZV-177,AV-177,True,False,False,False,,SMC,False,True,
lb2a02gcq,HST,COS,11625,FUV,G160M,N/A,1577,PSA,1,55187.01056216,2009-12-22T00:15:12.571,AZV-177,AV-177,True,False,False,False,,SMC,False,True,
lb2a02gfq,HST,COS,11625,FUV,G160M,N/A,1623,PSA,1,55187.02060846,2009-12-22T00:29:40.571,AZV-177,AV-177,True,False,False,False,,SMC,False,True,
a1180101000,FUSE,FUV,N/A,ALL,N/A,N/A,N/A,LWRS,N/A,51693.85283565,2000-05-29T20:28:05.000,AZV18,AV-18,False,False,False,False,,SMC,False,True,
o6df06020,HST,STIS,9116,NUV-MAMA,E230M,Clear,1978,0.2X0.2,N/A,52199.96870149,2001-10-17T23:14:55.809,AV18,AV-18,True,False,False,False,,SMC,False,True,
o6df06030,HST,STIS,9116,FUV-MAMA,E140M,Clear,1425,0.2X0.2,N/A,52200.01741667,2001-10-18T00:25:04.800,AV18,AV-18,True,False,False,False,,SMC,False,True,
o6df07020,HST,STIS,9116,NUV-MAMA,E230M,Clear,1978,0.2X0.2,N/A,52200.16921075,2001-10-18T04:03:39.809,AV18,AV-18,True,False,False,False,,SMC,False,True,
o6df07030,HST,STIS,9116,FUV-MAMA,E140M,Clear,1425,0.2X0.2,N/A,52200.2245463,2001-10-18T05:23:20.800,AV18,AV-18,True,False,False,False,,SMC,False,True,
o8ew01010,HST,STIS,9383,FUV-MAMA,E140H,Clear,1234,0.2X0.09,N/A,52925.87346382,2003-10-13T20:57:47.274,AZV18,AV-18,True,False,False,False,,SMC,False,True,
o8ew01020,HST,STIS,9383,FUV-MAMA,E140H,Clear,1234,0.2X0.09,N/A,52925.92352159,2003-10-13T22:09:52.265,AZV18,AV-18,True,False,False,False,,SMC,False,True,
o8ew01030,HST,STIS,9383,FUV-MAMA,E140H,Clear,1234,0.2X0.09,N/A,52926.02783863,2003-10-14T00:40:05.258,AZV18,AV-18,True,False,False,False,,SMC,False,True,
o8ew01040,HST,STIS,9383,FUV-MAMA,E140H,Clear,1234,0.2X0.09,N/A,52926.05650752,2003-10-14T01:21:22.250,AZV18,AV-18,True,False,False,False,,SMC,False,True,
o8ew02010,HST,STIS,9383,FUV-MAMA,E140H,Clear,1234,0.2X0.09,N/A,52926.94002604,2003-10-14T22:33:38.250,AZV18,AV-18,True,False,False,False,,SMC,False,True,
o8ew02020,HST,STIS,9383,FUV-MAMA,E140H,Clear,1234,0.2X0.09,N/A,52926.98738715,2003-10-14T23:41:50.250,AZV18,AV-18,True,False,False,False,,SMC,False,True,
o8ew02030,HST,STIS,9383,FUV-MAMA,E140H,Clear,1234,0.2X0.09,N/A,52927.09162345,2003-10-15T02:11:56.266,AZV18,AV-18,True,False,False,False,,SMC,False,True,
o8ew02040,HST,STIS,9383,FUV-MAMA,E140H,Clear,1234,0.2X0.09,N/A,52927.12028085,2003-10-15T02:53:12.265,AZV18,AV-18,True,False,False,False,,SMC,False,True,
o8ew03010,HST,STIS,9383,FUV-MAMA,E140H,Clear,1234,0.2X0.09,N/A,52928.84310493,2003-10-16T20:14:04.266,AZV18,AV-18,True,False,False,False,,SMC,False,True,
o8ew03020,HST,STIS,9383,FUV-MAMA,E140H,Clear,1234,0.2X0.09,N/A,52928.89313974,2003-10-16T21:26:07.274,AZV18,AV-18,True,False,False,False,,SMC,False,True,
o8ew03030,HST,STIS,9383,FUV-MAMA,E140H,Clear,1234,0.2X0.09,N/A,52928.99766493,2003-10-16T23:56:38.250,AZV18,AV-18,True,False,False,False,,SMC,False,True,
o8ew03040,HST,STIS,9383,FUV-MAMA,E140H,Clear,1234,0.2X0.09,N/A,52929.02655382,2003-10-17T00:38:14.250,AZV18,AV-18,True,False,False,False,,SMC,False,True,
o8ew04010,HST,STIS,9383,NUV-MAMA,E230H,Clear,1913,0.2X0.09,N/A,52923.93831308,2003-10-11T22:31:10.250,AZV18,AV-18,True,False,False,False,,SMC,False,True,
o8ew04020,HST,STIS,9383,NUV-MAMA,E230H,Clear,1913,0.2X0.09,N/A,52923.99470196,2003-10-11T23:52:22.249,AZV18,AV-18,True,False,False,False,,SMC,False,True,
o8ew04030,HST,STIS,9383,NUV-MAMA,E230H,Clear,1913,0.2X0.09,N/A,52924.09824382,2003-10-12T02:21:28.266,AZV18,AV-18,True,False,False,False,,SMC,False,True,
o8ew04040,HST,STIS,9383,NUV-MAMA,E230H,Clear,1913,0.2X0.09,N/A,52924.12776937,2003-10-12T03:03:59.274,AZV18,AV-18,True,False,False,False,,SMC,False,True,
o8ew05010,HST,STIS,9383,NUV-MAMA,E230H,Clear,1913,0.2X0.09,N/A,52928.04508419,2003-10-16T01:04:55.274,AZV18,AV-18,True,False,False,False,,SMC,False,True,
o8ew05020,HST,STIS,9383,NUV-MAMA,E230H,Clear,2163,0.2X0.09,N/A,52928.09513048,2003-10-16T02:16:59.273,AZV18,AV-18,True,False,False,False,,SMC,False,True,
ockp01010,HST,STIS,13778,NUV-MAMA,E230M,Clear,2269,0.2X0.2,N/A,57174.1685769,2015-06-01T04:02:45.044,AZV18,AV-18,True,False,False,False,,SMC,False,True,
lek61cjeq,HST,COS,16371,FUV,G130M,N/A,1291,PSA,4,59427.55496538,2021-08-01T13:19:09.009,AV186,AV-186,True,False,False,False,,SMC,True,False,
lek61cjgq,HST,COS,16371,FUV,G130M,N/A,1291,PSA,4,59427.55991908,2021-08-01T13:26:17.009,AV186,AV-186,True,False,False,False,,SMC,True,False,
lek61cjiq,HST,COS,16371,FUV,G160M,N/A,1611,PSA,4,59427.5662039,2021-08-01T13:35:20.017,AV186,AV-186,True,False,False,False,,SMC,True,False,
lek61cjkq,HST,COS,16371,FUV,G160M,N/A,1611,PSA,4,59427.57023168,2021-08-01T13:41:08.017,AV186,AV-186,True,False,False,False,,SMC,True,False,
lek61cjoq,HST,COS,16371,FUV,G160M,N/A,1611,PSA,4,59427.6175002,2021-08-01T14:49:12.017,AV186,AV-186,True,False,False,False,,SMC,True,False,
lek61cjqq,HST,COS,16371,FUV,G160M,N/A,1611,PSA,4,59427.62152797,2021-08-01T14:55:00.017,AV186,AV-186,True,False,False,False,,SMC,True,False,
lek61dk1q,HST,COS,16371,FUV,G130M,N/A,1096,PSA,2,59470.98211834,2021-09-13T23:34:15.025,AV186,AV-186,True,False,False,False,,SMC,True,False,
lek61dk9q,HST,COS,16371,FUV,G130M,N/A,1096,PSA,2,59471.00318316,2021-09-14T00:04:35.025,AV186,AV-186,True,False,False,False,,SMC,True,False,
lek6adnkq,HST,COS,16371,FUV,G130M,N/A,1096,PSA,2,59633.26047915,2022-02-23T06:15:05.399,AV186,AV-186,True,False,False,False,,SMC,True,False,
lek6adnmq,HST,COS,16371,FUV,G130M,N/A,1096,PSA,2,59633.2766947,2022-02-23T06:38:26.422,AV186,AV-186,True,False,False,False,,SMC,True,False,
lek6fdk6q,HST,COS,16371,FUV,G130M,N/A,1096,PSA,2,59667.04589581,2022-03-29T01:06:05.398,AV186,AV-186,True,False,False,False,,SMC,True,False,
lek6fdkdq,HST,COS,16371,FUV,G130M,N/A,1096,PSA,2,59667.05477322,2022-03-29T01:18:52.406,AV186,AV-186,True,False,False,False,,SMC,True,False,
c1600401000,FUSE,FUV,N/A,ALL,N/A,N/A,N/A,LWRS,N/A,52483.31189815,2002-07-28T07:29:08.000,AV187,AV-187,False,False,False,False,,SMC,False,True,
le9p1cojq,HST,COS,16102,FUV,G130M,N/A,1291,PSA,4,59052.50538441,2020-07-22T12:07:45.213,AV187,AV-187,True,False,False,False,,SMC,True,False,
le9p1colq,HST,COS,16102,FUV,G130M,N/A,1291,PSA,4,59052.55510663,2020-07-22T13:19:21.213,AV187,AV-187,True,False,False,False,,SMC,True,False,
le9p1cosq,HST,COS,16102,FUV,G160M,N/A,1611,PSA,4,59052.56118292,2020-07-22T13:28:06.204,AV187,AV-187,True,False,False,False,,SMC,True,False,
le9p1couq,HST,COS,16102,FUV,G160M,N/A,1611,PSA,4,59052.56539589,2020-07-22T13:34:10.205,AV187,AV-187,True,False,False,False,,SMC,True,False,
le9p1cowq,HST,COS,16102,FUV,G160M,N/A,1611,PSA,4,59052.56960885,2020-07-22T13:40:14.205,AV187,AV-187,True,False,False,False,,SMC,True,False,
le9p1coyq,HST,COS,16102,FUV,G160M,N/A,1611,PSA,4,59052.57382181,2020-07-22T13:46:18.204,AV187,AV-187,True,False,False,False,,SMC,True,False,
oe9p1s010,HST,STIS,16102,NUV-MAMA,E230M,Clear,1978,0.2X0.2,N/A,59050.64120273,2020-07-20T15:23:19.916,AV187,AV-187,True,False,False,False,,SMC,True,False,
oe9p1s020,HST,STIS,16102,NUV-MAMA,E230M,Clear,1978,0.2X0.2,N/A,59050.70244125,2020-07-20T16:51:30.924,AV187,AV-187,True,False,False,False,,SMC,True,False,
oec687010,HST,STIS,16230,CCD,G430L,Clear,4300,52X0.5,N/A,59352.70971692,2021-05-18T17:01:59.542,AV-187,AV-187,True,False,False,False,,SMC,False,True,
oec687020,HST,STIS,16230,CCD,G230LB,Clear,2375,52X0.5,N/A,59352.7155384,2021-05-18T17:10:22.518,AV-187,AV-187,True,False,False,False,,SMC,False,True,
lb2a12z0q,HST,COS,11625,FUV,G130M,N/A,1291,PSA,1,55190.52552735,2009-12-25T12:36:45.563,AZV-189,AV-189,True,False,False,False,,SMC,False,True,
lb2a12z2q,HST,COS,11625,FUV,G130M,N/A,1327,PSA,1,55190.53274994,2009-12-25T12:47:09.595,AZV-189,AV-189,True,False,False,False,,SMC,False,True,
lb2a12z4q,HST,COS,11625,FUV,G160M,N/A,1577,PSA,1,55190.54043476,2009-12-25T12:58:13.563,AZV-189,AV-189,True,False,False,False,,SMC,False,True,
lb2a12z6q,HST,COS,11625,FUV,G160M,N/A,1623,PSA,1,55190.58243735,2009-12-25T13:58:42.587,AZV-189,AV-189,True,False,False,False,,SMC,False,True,
lemu1cm2q,HST,COS,16375,FUV,G130M,N/A,1291,PSA,5,59644.10279396,2022-03-06T02:28:01.398,AV200,AV-200,True,False,False,False,,SMC,True,False,
lemu1cmgq,HST,COS,16375,FUV,G130M,N/A,1291,PSA,5,59644.16463433,2022-03-06T03:57:04.406,AV200,AV-200,True,False,False,False,,SMC,True,False,
lemu1cmmq,HST,COS,16375,FUV,G130M,N/A,1291,PSA,5,59644.18181026,2022-03-06T04:21:48.406,AV200,AV-200,True,False,False,False,,SMC,True,False,
lemu1cmxq,HST,COS,16375,FUV,G130M,N/A,1291,PSA,5,59644.23075692,2022-03-06T05:32:17.398,AV200,AV-200,True,False,False,False,,SMC,True,False,
lemuady6q,HST,COS,16375,FUV,G160M,N/A,1611,PSA,4,59663.53325692,2022-03-25T12:47:53.398,AV200,AV-200,True,False,False,False,,SMC,True,False,
lemuadybq,HST,COS,16375,FUV,G160M,N/A,1611,PSA,4,59663.59931026,2022-03-25T14:23:00.406,AV200,AV-200,True,False,False,False,,SMC,True,False,
lemuadydq,HST,COS,16375,FUV,G160M,N/A,1611,PSA,4,59663.60779396,2022-03-25T14:35:13.398,AV200,AV-200,True,False,False,False,,SMC,True,False,
lemuadyjq,HST,COS,16375,FUV,G160M,N/A,1611,PSA,4,59663.66539804,2022-03-25T15:58:10.391,AV200,AV-200,True,False,False,False,,SMC,True,False,
lemuadymq,HST,COS,16375,NUV,G185M,N/A,1953,PSA,1,59663.67753618,2022-03-25T16:15:39.126,AV200,AV-200,True,False,False,False,,SMC,True,False,
lemuadypq,HST,COS,16375,NUV,G185M,N/A,1953,PSA,1,59663.68363581,2022-03-25T16:24:26.134,AV200,AV-200,True,False,False,False,,SMC,True,False,
lemuadyrq,HST,COS,16375,NUV,G185M,N/A,1953,PSA,1,59663.68973507,2022-03-25T16:33:13.110,AV200,AV-200,True,False,False,False,,SMC,True,False,
lemuadyuq,HST,COS,16375,NUV,G185M,N/A,1953,PSA,1,59663.73107804,2022-03-25T17:32:45.143,AV200,AV-200,True,False,False,False,,SMC,True,False,
lemuadyxq,HST,COS,16375,NUV,G185M,N/A,1986,PSA,1,59663.73801063,2022-03-25T17:42:44.118,AV200,AV-200,True,False,False,False,,SMC,True,False,
lemuadyzq,HST,COS,16375,NUV,G185M,N/A,1986,PSA,1,59663.74399433,2022-03-25T17:51:21.110,AV200,AV-200,True,False,False,False,,SMC,True,False,
lemuadz2q,HST,COS,16375,NUV,G185M,N/A,1986,PSA,1,59663.74997841,2022-03-25T17:59:58.135,AV200,AV-200,True,False,False,False,,SMC,True,False,
lemuadz4q,HST,COS,16375,NUV,G185M,N/A,1986,PSA,1,59663.75596211,2022-03-25T18:08:35.126,AV200,AV-200,True,False,False,False,,SMC,True,False,
oec696010,HST,STIS,16230,CCD,G430L,Clear,4300,52X0.5,N/A,59141.9418415,2020-10-19T22:36:15.106,AV-200,AV-200,True,False,False,False,,SMC,False,True,
oemuas010,HST,STIS,16375,NUV-MAMA,E230M,Clear,2707,0.2X0.2,N/A,59617.0121843,2022-02-07T00:17:32.724,AV200,AV-200,True,False,False,False,,SMC,True,False,
lea22cx3q,HST,COS,16100,FUV,G130M,N/A,1291,PSA,4,59081.82285655,2020-08-20T19:44:54.806,AV207,AV-207,True,False,False,False,,SMC,True,False,
lea22cx6q,HST,COS,16100,FUV,G130M,N/A,1291,PSA,4,59081.83272915,2020-08-20T19:59:07.799,AV207,AV-207,True,False,False,False,,SMC,True,False,
lea22cx9q,HST,COS,16100,FUV,G160M,N/A,1611,PSA,4,59081.84393322,2020-08-20T20:15:15.830,AV207,AV-207,True,False,False,False,,SMC,True,False,
lea22cxbq,HST,COS,16100,FUV,G160M,N/A,1611,PSA,4,59081.85056507,2020-08-20T20:24:48.822,AV207,AV-207,True,False,False,False,,SMC,True,False,
lea22cxdq,HST,COS,16100,FUV,G160M,N/A,1611,PSA,4,59081.85489359,2020-08-20T20:31:02.806,AV207,AV-207,True,False,False,False,,SMC,True,False,
lea22cxhq,HST,COS,16100,FUV,G160M,N/A,1611,PSA,4,59081.87963915,2020-08-20T21:06:40.823,AV207,AV-207,True,False,False,False,,SMC,True,False,
lea22cxnq,HST,COS,16100,FUV,G160M,N/A,1611,PSA,4,59081.905021,2020-08-20T21:43:13.814,AV207,AV-207,True,False,False,False,,SMC,True,False,
ockp07010,HST,STIS,13778,NUV-MAMA,E230M,Clear,2269,0.2X0.2,N/A,57270.17644931,2015-09-05T04:14:05.220,AZV207,AV-207,True,False,False,False,,SMC,False,True,
ockp07020,HST,STIS,13778,NUV-MAMA,E230M,Clear,1978,0.2X0.2,N/A,57270.30173857,2015-09-05T07:14:30.212,AZV207,AV-207,True,False,False,False,,SMC,False,True,
p1175901000,FUSE,FUV,N/A,ALL,N/A,N/A,N/A,LWRS,N/A,51820.79024306,2000-10-03T18:57:57.000,AV207,AV-207,False,False,False,False,,SMC,False,True,
d1620601000,FUSE,FUV,N/A,ALL,N/A,N/A,N/A,LWRS,N/A,52838.9559375,2003-07-18T22:56:33.000,AV210,AV-210,False,False,False,False,,SMC,False,True,
o6df04020,HST,STIS,9116,NUV-MAMA,E230M,Clear,1978,0.2X0.2,N/A,52204.12044927,2001-10-22T02:53:26.817,AV210,AV-210,True,False,False,False,,SMC,False,True,
o6df04030,HST,STIS,9116,FUV-MAMA,E140M,Clear,1425,0.2X0.2,N/A,52204.15161816,2001-10-22T03:38:19.809,AV210,AV-210,True,False,False,False,,SMC,False,True,
o6df05010,HST,STIS,9116,NUV-MAMA,E230M,Clear,1978,0.2X0.2,N/A,52204.24826149,2001-10-22T05:57:29.793,AV210,AV-210,True,False,False,False,,SMC,False,True,
o6df05020,HST,STIS,9116,FUV-MAMA,E140M,Clear,1425,0.2X0.2,N/A,52204.26848149,2001-10-22T06:26:36.801,AV210,AV-210,True,False,False,False,,SMC,False,True,
oec670010,HST,STIS,16230,CCD,G430L,Clear,4300,52X0.5,N/A,59362.76626766,2021-05-28T18:23:25.526,AV-210,AV-210,True,False,False,False,,SMC,False,True,
d1620401000,FUSE,FUV,N/A,ALL,N/A,N/A,N/A,LWRS,N/A,52831.74362269,2003-07-11T17:50:49.000,AV215,AV-215,False,False,False,False,,SMC,False,True,
o6df01020,HST,STIS,9116,NUV-MAMA,E230M,Clear,1978,0.2X0.2,N/A,52203.11754408,2001-10-21T02:49:15.809,AV215,AV-215,True,False,False,False,,SMC,False,True,
o6df01030,HST,STIS,9116,FUV-MAMA,E140M,Clear,1425,0.2X0.2,N/A,52203.15167593,2001-10-21T03:38:24.800,AV215,AV-215,True,False,False,False,,SMC,False,True,
oec654010,HST,STIS,16230,CCD,G430L,Clear,4300,52X0.5,N/A,59434.30312763,2021-08-08T07:16:30.227,AV-215,AV-215,True,False,False,False,,SMC,False,True,
d1620501000,FUSE,FUV,N/A,ALL,N/A,N/A,N/A,LWRS,N/A,52832.62837963,2003-07-12T15:04:52.000,AV216,AV-216,False,False,False,False,,SMC,False,True,
o6df14020,HST,STIS,9116,FUV-MAMA,E140M,Clear,1425,0.2X0.2,N/A,52546.74151133,2002-09-29T17:47:46.579,AV216,AV-216,True,False,False,False,,SMC,False,True,
o6df14030,HST,STIS,9116,FUV-MAMA,E140M,Clear,1425,0.2X0.2,N/A,52546.79353688,2002-09-29T19:02:41.586,AV216,AV-216,True,False,False,False,,SMC,False,True,
o6df14040,HST,STIS,9116,NUV-MAMA,E230M,Clear,1978,0.2X0.2,N/A,52546.86143022,2002-09-29T20:40:27.571,AV216,AV-216,True,False,False,False,,SMC,False,True,
o6df15020,HST,STIS,9116,FUV-MAMA,E140M,Clear,1425,0.2X0.2,N/A,52204.91871297,2001-10-22T22:02:56.801,AV216,AV-216,True,False,False,False,,SMC,False,True,
o6df15030,HST,STIS,9116,FUV-MAMA,E140M,Clear,1425,0.2X0.2,N/A,52204.95119001,2001-10-22T22:49:42.817,AV216,AV-216,True,False,False,False,,SMC,False,True,
o6df15040,HST,STIS,9116,NUV-MAMA,E230M,Clear,1978,0.2X0.2,N/A,52205.01908334,2001-10-23T00:27:28.801,AV216,AV-216,True,False,False,False,,SMC,False,True,
o6df09020,HST,STIS,9116,NUV-MAMA,E230M,Clear,1978,0.2X0.2,N/A,52205.18783334,2001-10-23T04:30:28.801,AV22,AV-22,True,False,False,False,,SMC,False,True,
o6df09030,HST,STIS,9116,FUV-MAMA,E140M,Clear,1425,0.2X0.2,N/A,52205.21849297,2001-10-23T05:14:37.793,AV22,AV-22,True,False,False,False,,SMC,False,True,
o6df10020,HST,STIS,9116,NUV-MAMA,E230M,Clear,1978,0.2X0.2,N/A,52205.8218726,2001-10-23T19:43:29.793,AV22,AV-22,True,False,False,False,,SMC,False,True,
o6df10030,HST,STIS,9116,FUV-MAMA,E140M,Clear,1425,0.2X0.2,N/A,52205.85217371,2001-10-23T20:27:07.809,AV22,AV-22,True,False,False,False,,SMC,False,True,
o4wr20010,HST,STIS,7437,FUV-MAMA,E140M,Clear,1425,0.2X0.2,N/A,51322.06492172,1999-05-24T01:33:29.237,AV220,AV-220,True,False,False,False,,SMC,False,True,
o4wr20020,HST,STIS,7437,FUV-MAMA,E140M,Clear,1425,0.2X0.2,N/A,51322.12133358,1999-05-24T02:54:43.221,AV220,AV-220,True,False,False,False,,SMC,False,True,
p2170401000,FUSE,FUV,N/A,ALL,N/A,N/A,N/A,LWRS,N/A,52075.29033565,2001-06-15T06:58:05.000,AV220,AV-220,False,False,False,False,,SMC,False,True,
leey3ce5q,HST,COS,16101,FUV,G130M,N/A,1291,PSA,4,59085.66815729,2020-08-24T16:02:08.790,AV224,AV-224,True,False,False,False,,SMC,True,False,
leey3ce8q,HST,COS,16101,FUV,G130M,N/A,1291,PSA,4,59085.686491,2020-08-24T16:28:32.822,AV224,AV-224,True,False,False,False,,SMC,True,False,
leey3cefq,HST,COS,16101,FUV,G130M,N/A,1291,PSA,4,59085.73433803,2020-08-24T17:37:26.806,AV224,AV-224,True,False,False,False,,SMC,True,False,
leey3cejq,HST,COS,16101,FUV,G160M,N/A,1611,PSA,4,59085.74705803,2020-08-24T17:55:45.814,AV224,AV-224,True,False,False,False,,SMC,True,False,
leey3cemq,HST,COS,16101,FUV,G160M,N/A,1611,PSA,4,59085.75886359,2020-08-24T18:12:45.814,AV224,AV-224,True,False,False,False,,SMC,True,False,
leey3cepq,HST,COS,16101,FUV,G160M,N/A,1611,PSA,4,59085.80053026,2020-08-24T19:12:45.814,AV224,AV-224,True,False,False,False,,SMC,True,False,
leey3cesq,HST,COS,16101,FUV,G160M,N/A,1611,PSA,4,59085.80755581,2020-08-24T19:22:52.822,AV224,AV-224,True,False,False,False,,SMC,True,False,
leey3ceyq,HST,COS,16101,FUV,G160M,N/A,1611,PSA,4,59085.81936137,2020-08-24T19:39:52.822,AV224,AV-224,True,False,False,False,,SMC,True,False,
o6lz03010,HST,STIS,9434,FUV-MAMA,E140M,Clear,1425,0.2X0.2,N/A,52825.14316271,2003-07-05T03:26:09.258,SK80,AV-232,True,False,False,False,,SMC,False,True,
p1030201000,FUSE,FUV,N/A,ALL,N/A,N/A,N/A,LWRS,N/A,51727.77798611,2000-07-02T18:40:18.000,SK80,AV-232,False,False,False,False,,SMC,False,True,
le9p2cudq,HST,COS,16102,FUV,G130M,N/A,1291,PSA,4,59053.95117144,2020-07-23T22:49:41.212,AV234,AV-234,True,False,False,False,,SMC,True,False,
le9p2cugq,HST,COS,16102,FUV,G130M,N/A,1291,PSA,4,59053.96494441,2020-07-23T23:09:31.197,AV234,AV-234,True,False,False,False,,SMC,True,False,
le9p2cutq,HST,COS,16102,FUV,G160M,N/A,1611,PSA,4,59054.02533811,2020-07-24T00:36:29.213,AV234,AV-234,True,False,False,False,,SMC,True,False,
le9p2cuwq,HST,COS,16102,FUV,G160M,N/A,1611,PSA,4,59054.03333589,2020-07-24T00:48:00.221,AV234,AV-234,True,False,False,False,,SMC,True,False,
le9p2cvtq,HST,COS,16102,FUV,G160M,N/A,1611,PSA,4,59054.09457441,2020-07-24T02:16:11.229,AV234,AV-234,True,False,False,False,,SMC,True,False,
le9p2cvvq,HST,COS,16102,FUV,G160M,N/A,1611,PSA,4,59054.10257181,2020-07-24T02:27:42.204,AV234,AV-234,True,False,False,False,,SMC,True,False,
oe9p2s010,HST,STIS,16102,NUV-MAMA,E230M,Clear,1978,0.2X0.2,N/A,59083.95577581,2020-08-22T22:56:19.030,AV234,AV-234,True,False,False,False,,SMC,True,False,
oe9p2s020,HST,STIS,16102,NUV-MAMA,E230M,Clear,1978,0.2X0.2,N/A,59084.01298618,2020-08-23T00:18:42.006,AV234,AV-234,True,False,False,False,,SMC,True,False,
oe9p2t010,HST,STIS,16102,NUV-MAMA,E230M,Clear,1978,0.2X0.2,N/A,59080.23440989,2020-08-19T05:37:33.014,AV234,AV-234,True,False,False,False,,SMC,True,False,
oe9p2t020,HST,STIS,16102,NUV-MAMA,E230M,Clear,1978,0.2X0.2,N/A,59080.29311359,2020-08-19T07:02:05.014,AV234,AV-234,True,False,False,False,,SMC,True,False,
oe9f1s010,HST,STIS,16099,NUV-MAMA,E230M,Clear,1978,0.2X0.2,N/A,59033.1151031,2020-07-03T02:45:44.908,AV235,AV-235,True,False,False,False,,SMC,True,False,
oe9f1s020,HST,STIS,16099,FUV-MAMA,E140M,Clear,1425,0.2X0.2,N/A,59033.17355236,2020-07-03T04:09:54.924,AV235,AV-235,True,False,False,False,,SMC,True,False,
p1030301000,FUSE,FUV,N/A,ALL,N/A,N/A,N/A,LWRS,N/A,51727.15545139,2000-07-02T03:43:51.000,SK82,AV-235,False,False,False,False,,SMC,False,True,
of2c1s010,HST,STIS,16807,FUV-MAMA,E140M,Clear,1425,0.2X0.2,N/A,60014.3839576,2023-03-11T09:12:53.937,AV238,AV-238,True,False,False,False,,SMC,True,False,
of2c1t010,HST,STIS,16807,FUV-MAMA,E140M,Clear,1425,0.2X0.2,N/A,60037.75240686,2023-04-03T18:03:27.953,AV238,AV-238,True,False,False,False,,SMC,True,False,
of2c1t020,HST,STIS,16807,FUV-MAMA,E140M,Clear,1425,0.2X0.2,N/A,60037.81376093,2023-04-03T19:31:48.944,AV238,AV-238,True,False,False,False,,SMC,True,False,
of2c1t030,HST,STIS,16807,FUV-MAMA,E140M,Clear,1425,0.2X0.2,N/A,60037.87975649,2023-04-03T21:06:50.961,AV238,AV-238,True,False,False,False,,SMC,True,False,
ockp08010,HST,STIS,13778,NUV-MAMA,E230M,Clear,2269,0.2X0.2,N/A,57377.99847765,2015-12-21T23:57:48.469,AZV242,AV-242,True,False,False,False,,SMC,False,True,
ockp08020,HST,STIS,13778,NUV-MAMA,E230M,Clear,1978,0.2X0.2,N/A,57378.00918358,2015-12-22T00:13:13.461,AZV242,AV-242,True,False,False,False,,SMC,False,True,
ockp08030,HST,STIS,13778,FUV-MAMA,E140M,Clear,1425,0.2X0.2,N/A,57378.0261395,2015-12-22T00:37:38.453,AZV242,AV-242,True,False,False,False,,SMC,False,True,
ockp08040,HST,STIS,13778,FUV-MAMA,E140M,Clear,1425,0.2X0.2,N/A,57378.05853543,2015-12-22T01:24:17.461,AZV242,AV-242,True,False,False,False,,SMC,False,True,
oec653010,HST,STIS,16230,CCD,G430L,Clear,4300,52X0.5,N/A,59352.84693914,2021-05-18T20:19:35.542,AV-242,AV-242,True,False,False,False,,SMC,False,True,
oec653020,HST,STIS,16230,CCD,G230LB,Clear,2375,52X0.5,N/A,59352.85252914,2021-05-18T20:27:38.518,AV-242,AV-242,True,False,False,False,,SMC,False,True,
p1176901000,FUSE,FUV,N/A,ALL,N/A,N/A,N/A,LWRS,N/A,51821.26534722,2000-10-04T06:22:06.000,AV242,AV-242,False,False,False,False,,SMC,False,True,
lb2a15j8q,HST,COS,11625,FUV,G130M,N/A,1291,PSA,1,55369.73395588,2010-06-22T17:36:53.788,AZV-243,AV-243,True,False,False,False,,SMC,False,True,
lb2a15jaq,HST,COS,11625,FUV,G130M,N/A,1327,PSA,1,55369.74106255,2010-06-22T17:47:07.804,AZV-243,AV-243,True,False,False,False,,SMC,False,True,
lb2a15jcq,HST,COS,11625,FUV,G160M,N/A,1577,PSA,1,55369.79206958,2010-06-22T19:00:34.812,AZV-243,AV-243,True,False,False,False,,SMC,False,True,
