radeg,raerr("),decdeg,decerr("),Johnson_V (V),Verr,Vnobs,Johnson_B (B),Berr,Bnobs,Sloan_u (SU),SUerr,SUnobs,Sloan_g (SG),SGerr,SGnobs,Sloan_r (SR),SRerr,SRnobs,Sloan_i (SI),SIerr,SInobs,Sloan_z (SZ),SZerr,SZnobs,PanSTARRS_Y (Y),Yerr,Ynobs
84.954823,0.653,-1.150612,0.147,NA,NA,0,NA,NA,0,NA,NA,0,18.236,0.174,1,17.128,0.138,1,16.384,0.202,1,NA,NA,0,NA,NA,0
84.956151,0.322,-1.427405,0.256,14.888,0.111,12,15.939,0.16,12,NA,NA,0,15.396,0.176,12,14.453,0.177,12,14.03,0.233,11,13.637,0.008,2,NA,NA,0
84.9566,0.518,-1.309377,0.434,16.53,0.106,13,17.498,0.192,13,NA,NA,0,16.96,0.158,15,16.198,0.192,15,15.86,0.201,12,NA,NA,0,NA,NA,0
84.956918,0.618,-1.286395,0.781,17.315,0.198,6,17.763,0.252,6,NA,NA,0,17.528,0.246,9,16.91,0.133,9,16.339,0.167,5,NA,NA,0,NA,NA,0
84.95846,0.084,-1.318721,0.5,NA,NA,0,NA,NA,0,NA,NA,0,18.32,0.185,1,16.894,0.122,1,NA,NA,0,NA,NA,0,NA,NA,0
84.958468,0.837,-1.369684,0.178,NA,NA,0,NA,NA,0,NA,NA,0,18.463,0.207,1,17.251,0.157,1,NA,NA,0,NA,NA,0,NA,NA,0
84.959185,0.657,-1.299842,0.641,17.399,0.235,3,18.06,0.193,3,NA,NA,0,17.743,0.187,10,16.927,0.204,10,16.139,0.152,3,NA,NA,0,NA,NA,0
84.961074,0.638,-1.252636,0.576,17.17,0.156,1,18.843,0.529,1,NA,NA,0,17.747,0.259,8,16.725,0.172,8,16.319,0.232,7,NA,NA,0,NA,NA,0
84.961725,0.541,-1.410259,0.425,NA,NA,0,NA,NA,0,NA,NA,0,18.314,0.082,3,17.158,0.053,3,NA,NA,0,NA,NA,0,NA,NA,0
84.962952,0.316,-1.334862,0.294,14.859,0.166,19,15.718,0.131,19,NA,NA,0,15.226,0.122,19,14.532,0.214,19,14.131,0.209,15,13.571,0.115,2,NA,NA,0
