radeg,raerr("),decdeg,decerr("),Johnson_V (V),Verr,Vnobs,Johnson_B (B),Berr,Bnobs,Sloan_u (SU),SUerr,SUnobs,Sloan_g (SG),SGerr,SGnobs,Sloan_r (SR),SRerr,SRnobs,Sloan_i (SI),SIerr,SInobs,Sloan_z (SZ),SZerr,SZnobs,PanSTARRS_Y (Y),Yerr,Ynobs
242.454696,0.482,-39.808402,0.243,16.798,0.208,2,18.003,0.133,2,NA,NA,0,17.334,0.079,4,16.425,0.164,4,15.827,0.041,2,NA,NA,0,NA,NA,0
242.454947,0.407,-39.59196,0.347,NA,NA,0,NA,NA,0,NA,NA,0,17.027,0.038,3,15.218,0.06,3,14.248,0.054,3,NA,NA,0,NA,NA,0
242.45543,0.32,-39.595979,0.252,15.61,0.058,7,16.72,0.077,7,NA,NA,0,16.175,0.038,5,15.192,0.088,5,14.654,0.043,4,NA,NA,0,NA,NA,0
242.455766,0.376,-39.470765,0.433,16.12,0.101,1,17.737,0.229,1,NA,NA,0,16.971,0.042,5,15.482,0.046,5,14.748,0.156,5,NA,NA,0,NA,NA,0
242.45609,0.078,-39.454751,0.116,NA,NA,0,NA,NA,0,NA,NA,0,18.11,0.165,1,NA,NA,0,16.413,0.331,1,NA,NA,0,NA,NA,0
242.45627,0.251,-39.627512,0.17,15.306,0.041,6,17.283,0.075,6,NA,NA,0,16.202,0.038,6,14.516,0.063,6,13.598,0.081,6,NA,NA,0,NA,NA,0
242.456494,0.129,-39.781267,0.157,NA,NA,0,NA,NA,0,NA,NA,0,18.066,0.148,1,16.776,0.123,1,NA,NA,0,NA,NA,0,NA,NA,0
242.457375,0.302,-39.724195,0.253,16.477,0.123,6,17.71,0.217,6,NA,NA,0,17.051,0.092,6,15.926,0.063,6,15.392,0.133,5,NA,NA,0,NA,NA,0
242.457735,0.427,-39.765579,0.065,NA,NA,0,NA,NA,0,NA,NA,0,17.939,0.173,2,17.051,0.181,2,16.307,0.217,1,NA,NA,0,NA,NA,0
242.457736,0.313,-39.734484,0.337,NA,NA,0,NA,NA,0,NA,NA,0,17.798,0.058,2,16.806,0.058,2,NA,NA,0,NA,NA,0,NA,NA,0
242.457933,0.25,-39.446463,0.209,15.181,0.056,6,16.906,0.092,6,NA,NA,0,16.09,0.017,5,14.478,0.07,5,13.662,0.078,5,NA,NA,0,NA,NA,0
242.458263,0.171,-39.658542,0.364,16.291,0.108,1,17.236,0.079,2,NA,NA,0,16.841,0.092,1,15.846,0.097,1,15.006,0.132,1,NA,NA,0,NA,NA,0
242.458357,0.298,-39.57163,0.417,NA,NA,0,NA,NA,0,NA,NA,0,17.001,0.096,3,15.294,0.04,3,14.423,0.077,3,NA,NA,0,NA,NA,0
242.458412,0.861,-39.798744,0.047,NA,NA,0,NA,NA,0,NA,NA,0,18.021,0.293,1,16.795,0.197,1,NA,NA,0,NA,NA,0,NA,NA,0
242.458627,0.244,-39.659517,0.739,16.053,0.098,1,NA,NA,0,NA,NA,0,16.506,0.055,1,15.543,0.055,1,14.855,0.087,1,NA,NA,0,NA,NA,0
242.460741,0.311,-39.833243,0.198,15.482,0.06,6,17.244,0.262,6,NA,NA,0,16.289,0.042,6,14.773,0.057,6,13.915,0.035,6,NA,NA,0,NA,NA,0
242.461164,0.335,-39.625302,0.277,14.771,0.037,7,16.648,0.099,7,NA,NA,0,15.711,0.022,6,14.055,0.043,6,13.244,0.05,6,12.625,0.156,2,NA,NA,0
242.461655,0.288,-39.77636,0.041,NA,NA,0,NA,NA,0,NA,NA,0,18.172,0.259,1,17.168,0.225,1,NA,NA,0,NA,NA,0,NA,NA,0
242.462059,0.392,-39.557939,0.278,NA,NA,0,NA,NA,0,NA,NA,0,18.007,0.151,3,16.355,0.044,3,15.384,0.181,2,NA,NA,0,NA,NA,0
242.462917,0.374,-39.758427,0.211,16.71,0.016,2,17.761,0.047,2,NA,NA,0,17.27,0.027,4,16.224,0.126,4,15.727,0.008,2,NA,NA,0,NA,NA,0
242.463023,0.263,-39.679473,0.297,15.74,0.054,6,16.947,0.097,6,NA,NA,0,16.348,0.081,6,15.191,0.061,6,14.6,0.047,6,NA,NA,0,NA,NA,0
242.463114,0.04,-39.475683,0.368,NA,NA,0,NA,NA,0,NA,NA,0,17.76,0.124,1,16.552,0.141,1,16.084,0.248,1,NA,NA,0,NA,NA,0
242.464181,0.611,-39.472018,0.381,16.94,0.18,1,18.155,0.274,1,NA,NA,0,17.688,0.137,2,16.444,0.124,1,15.891,0.199,1,NA,NA,0,NA,NA,0
242.464774,0.713,-39.477934,0.806,16.44,0.128,1,17.842,0.264,1,NA,NA,0,17.501,0.179,4,15.976,0.082,3,15.542,0.1,4,NA,NA,0,NA,NA,0
242.465941,0.299,-39.692121,0.268,15.937,0.115,7,17.212,0.116,7,NA,NA,0,16.579,0.063,6,15.496,0.077,6,14.902,0.105,6,NA,NA,0,NA,NA,0
242.466062,0.419,-39.64362,0.264,NA,NA,0,NA,NA,0,NA,NA,0,18.192,0.166,1,17.143,0.179,1,NA,NA,0,NA,NA,0,NA,NA,0
242.466659,0.334,-39.770012,0.269,NA,NA,0,NA,NA,0,NA,NA,0,17.602,0.072,4,16.285,0.111,4,15.418,0.066,3,NA,NA,0,NA,NA,0
242.467881,0.347,-39.655128,0.436,16.477,0.136,1,17.588,0.245,1,NA,NA,0,17.378,0.059,6,16.175,0.211,6,15.541,0.131,5,NA,NA,0,NA,NA,0
242.46842,0.432,-39.754978,0.323,NA,NA,0,NA,NA,0,NA,NA,0,17.433,0.139,5,16.055,0.051,5,15.402,0.125,5,NA,NA,0,NA,NA,0
242.468787,0.561,-39.81819,0.296,NA,NA,0,NA,NA,0,NA,NA,0,17.847,0.196,4,16.648,0.114,4,15.9,0.063,2,NA,NA,0,NA,NA,0
242.469436,0.259,-39.720329,0.369,17.377,0.184,1,18.296,0.258,1,NA,NA,0,17.988,0.152,2,16.829,0.021,2,16.246,0.198,1,NA,NA,0,NA,NA,0
242.470936,0.214,-39.525981,0.221,12.235,0.027,5,12.899,0.012,5,NA,NA,0,12.557,0.015,4,12.023,0.045,4,11.738,0.029,4,11.479,0.166,2,NA,NA,0
242.471189,0.453,-39.768716,0.436,NA,NA,0,NA,NA,0,NA,NA,0,17.44,0.162,3,16.289,0.097,3,NA,NA,0,NA,NA,0,NA,NA,0
242.471484,0.176,-39.613686,0.157,13.233,0.041,7,15.501,0.024,7,NA,NA,0,14.346,0.015,6,12.294,0.065,6,11.097,0.062,6,10.31,0.183,2,NA,NA,0
