Dataset,Target Name,RA (J2000),Dec (J2000),Ref,Start Time,Stop Time,Exp Time,Instrument,Apertures,Filters/Gratings,Central Wavelength,Proposal ID,Release Date,Preview Name
O63L02020,T-TAU,65.4975833,19.5351111,10,2/21/01 23:48,2/22/01 0:36,2880.0,STIS,0.2X0.2,E230M,2707,8627,12/26/06 21:12,O63L02020
O63L02030,T-TAU,65.4975833,19.5351111,10,2/22/01 1:24,2/22/01 2:12,2880.0,STIS,0.2X0.2,E230M,2707,8627,12/26/06 22:20,O63L02030
O8O601010,T-TAU,65.4975833,19.5351111,1,2/7/04 18:40,2/7/04 19:19,2310.0,STIS,52X0.2,G140L,1425,9785,2/7/05 19:19,O8O601010
O8O601020,T-TAU,65.4975833,19.5351111,1,2/7/04 20:06,2/7/04 20:54,2870.0,STIS,52X0.2,G140L,1425,9785,2/7/05 20:54,O8O601020
#O8O602010,T-TAU-1,65.4985417,19.5351306,1,1/30/04 15:30,1/30/04 16:09,2310.0,STIS,52X0.2,G140L,1425,9785,1/30/05 16:09,O8O602010
#O8O602020,T-TAU-1,65.4985417,19.5351306,1,1/30/04 16:56,1/30/04 17:44,2870.0,STIS,52X0.2,G140L,1425,9785,1/30/05 17:44,O8O602020
#O8O603010,T-TAU-2,65.4999583,19.5351611,1,1/25/04 18:44,1/25/04 19:22,2267.0,STIS,52X0.5,G140L,1425,9785,1/25/05 19:22,O8O603010
#O8O603020,T-TAU-2,65.4999583,19.5351611,1,1/25/04 20:09,1/25/04 20:57,2870.0,STIS,52X0.5,G140L,1425,9785,1/25/05 20:57,O8O603020
OCY801010,T56,169.4041875,-77.0772556,1,5/14/16 20:22,5/14/16 20:24,45.0,STIS,52X2,G430L,4300,14193,5/16/17 14:46,OCY801010
OCY801020,T56,169.4041875,-77.0772556,1,5/14/16 20:30,5/14/16 20:30,3.0,STIS,52X2,G750L,7751,14193,5/16/17 14:47,OCY801020
OCY801030,T56,169.4041875,-77.0772556,1,5/14/16 20:38,5/14/16 21:04,1549.0,STIS,52X2,G230L,2376,14193,5/16/17 15:10,OCY801030
OCY801050,T56,169.4041875,-77.0772556,1,5/14/16 21:40,5/14/16 22:35,3298.0,STIS,52X2,G140L,1425,14193,5/16/17 14:50,OCY801050
OCY802010,T56,169.4041875,-77.0772556,1,5/17/16 2:21,5/17/16 2:23,45.0,STIS,52X2,G430L,4300,14193,5/17/17 6:05,OCY802010
OCY802020,T56,169.4041875,-77.0772556,1,5/17/16 2:28,5/17/16 2:29,3.0,STIS,52X2,G750L,7751,14193,5/17/17 6:05,OCY802020
OCY802030,T56,169.4041875,-77.0772556,1,5/17/16 2:37,5/17/16 3:03,1549.0,STIS,52X2,G230L,2376,14193,5/17/17 7:38,OCY802030
OCY802050,T56,169.4041875,-77.0772556,1,5/17/16 3:33,5/17/16 4:28,3298.0,STIS,52X2,G140L,1425,14193,5/17/17 7:41,OCY802050
OCY803010,T56,169.4041875,-77.0772556,1,5/18/16 18:01,5/18/16 18:03,45.0,STIS,52X2,G430L,4300,14193,5/19/17 1:20,OCY803010
OCY803020,T56,169.4041875,-77.0772556,1,5/18/16 18:09,5/18/16 18:09,3.0,STIS,52X2,G750L,7751,14193,5/19/17 1:20,OCY803020
OCY803030,T56,169.4041875,-77.0772556,1,5/18/16 18:17,5/18/16 18:43,1549.0,STIS,52X2,G230L,2376,14193,5/19/17 1:21,OCY803030
OCY803050,T56,169.4041875,-77.0772556,1,5/18/16 19:03,5/18/16 19:58,3298.0,STIS,52X2,G140L,1425,14193,5/19/17 1:22,OCY803050
OCY804010,T56,169.4041875,-77.0772556,1,5/20/16 22:22,5/20/16 22:23,45.0,STIS,52X2,G430L,4300,14193,5/21/17 1:04,OCY804010
OCY804020,T56,169.4041875,-77.0772556,1,5/20/16 22:29,5/20/16 22:30,3.0,STIS,52X2,G750L,7751,14193,5/21/17 1:05,OCY804020
OCY804030,T56,169.4041875,-77.0772556,1,5/20/16 22:38,5/20/16 23:04,1549.0,STIS,52X2,G230L,2376,14193,5/21/17 1:53,OCY804030
OCY804050,T56,169.4041875,-77.0772556,1,5/20/16 23:32,5/21/16 0:27,3298.0,STIS,52X2,G140L,1425,14193,5/21/17 1:54,OCY804050
OCY805010,T56,169.4041875,-77.0772556,1,7/6/16 1:17,7/6/16 1:19,45.0,STIS,52X2,G430L,4300,14193,7/6/17 6:29,OCY805010
OCY805020,T56,169.4041875,-77.0772556,1,7/6/16 1:24,7/6/16 1:25,3.0,STIS,52X2,G750L,7751,14193,7/6/17 6:29,OCY805020
OCY805030,T56,169.4041875,-77.0772556,1,7/6/16 1:33,7/6/16 1:59,1549.0,STIS,52X2,G230L,2376,14193,7/6/17 7:06,OCY805030
OCY805050,T56,169.4041875,-77.0772556,1,7/6/16 2:38,7/6/16 3:33,3298.0,STIS,52X2,G140L,1425,14193,7/6/17 8:04,OCY805050
OB3R07010,TW-HYA,165.4662762,-34.7047278,6,1/28/10 23:20,1/28/10 23:21,20.0,STIS,52X2,G430L,4300,11608,1/29/11 2:20,OB3R07010
OB3R07020,TW-HYA,165.4662762,-34.7047278,6,1/28/10 23:27,1/28/10 23:28,1.0,STIS,52X2,G750L,7751,11608,1/29/11 2:21,OB3R07020
OB3R07040,TW-HYA,165.4662762,-34.7047278,6,1/29/10 0:11,1/29/10 0:14,150.0,STIS,52X2,G230L,2376,11608,1/29/11 2:21,OB3R07040
OB3R07050,TW-HYA,165.4662762,-34.7047278,6,1/29/10 0:21,1/29/10 0:22,100.0,STIS,0.2X0.2,E140M,1425,11608,1/29/11 6:23,OB3R07050
OB3R07060,TW-HYA,165.4662762,-34.7047278,6,1/29/10 1:47,1/29/10 2:38,3058.0,STIS,0.2X0.2,E140M,1425,11608,1/29/11 6:23,OB3R07060
OB3R08010,TW-HYA,165.4662762,-34.7047278,6,2/4/10 2:01,2/4/10 2:02,20.0,STIS,52X2,G430L,4300,11608,2/4/11 4:49,OB3R08010
OB3R08020,TW-HYA,165.4662762,-34.7047278,6,2/4/10 2:08,2/4/10 2:09,1.0,STIS,52X2,G750L,7751,11608,2/4/11 4:57,OB3R08020
OB3R08040,TW-HYA,165.4662762,-34.7047278,6,2/4/10 2:22,2/4/10 2:24,150.0,STIS,52X2,G230L,2376,11608,2/4/11 4:57,OB3R08040
OB3R08050,TW-HYA,165.4662762,-34.7047278,6,2/4/10 2:31,2/4/10 2:33,100.0,STIS,0.2X0.2,E140M,1425,11608,2/4/11 8:51,OB3R08050
OB3R08060,TW-HYA,165.4662762,-34.7047278,6,2/4/10 3:16,2/4/10 4:07,3058.0,STIS,0.2X0.2,E140M,1425,11608,2/4/11 8:51,OB3R08060
OB3R09010,TW-HYA,165.4662762,-34.7047278,6,5/28/10 12:36,5/28/10 12:37,20.0,STIS,52X2,G430L,4300,11608,5/28/11 16:25,OB3R09010
OB3R09020,TW-HYA,165.4662762,-34.7047278,6,5/28/10 12:43,5/28/10 12:44,1.0,STIS,52X2,G750L,7751,11608,5/28/11 16:25,OB3R09020
OB3R09040,TW-HYA,165.4662762,-34.7047278,6,5/28/10 12:57,5/28/10 12:59,150.0,STIS,52X2,G230L,2376,11608,5/28/11 16:26,OB3R09040
OB3R09050,TW-HYA,165.4662762,-34.7047278,6,5/28/10 13:06,5/28/10 13:15,548.0,STIS,0.2X0.2,E140M,1425,11608,5/28/11 21:30,OB3R09050
OB3R09060,TW-HYA,165.4662762,-34.7047278,6,5/28/10 13:58,5/28/10 14:49,3058.0,STIS,0.2X0.2,E140M,1425,11608,5/28/11 21:31,OB3R09060
OB6BC9010,TWA-2,167.3030391,-30.0278094,25,12/7/09 10:04,12/7/09 10:05,15.0,STIS,52X0.2,G430L,4300,11616,12/7/10 16:47,
OB6BC9030,TWA-2,167.3030391,-30.0278094,25,12/7/09 10:22,12/7/09 10:46,677.959,STIS,0.2X0.2,E230M,2561,11616,12/7/10 16:58,OB6BC9030
OB6BC9D9Q,TWA-2,167.3030391,-30.0278094,25,12/7/09 10:08,12/7/09 10:17,520.0,STIS,52X0.2,G230L,2376,11616,12/7/10 16:47,
OB6B22010,TWA-3A,167.6158262,-37.5308939,25,3/26/11 6:32,3/26/11 6:34,70.0,STIS,52X0.2,G430L,4300,11616,3/26/12 13:52,
OB6B22030,TWA-3A,167.6158262,-37.5308939,25,3/26/11 6:52,3/26/11 7:11,1107.199,STIS,0.2X0.2,E230M,2561,11616,3/26/12 14:02,OB6B22030
OB6B22040,TWA-3A,167.6158261,-37.5308939,25,3/26/11 7:58,3/26/11 8:46,2899.988,STIS,52X0.2,G140M,1540,11616,3/26/12 14:02,OB6B22040
OB6B22060,TWA-3A,167.6158261,-37.5308939,25,3/26/11 10:00,3/26/11 10:22,1328.0,STIS,52X0.2,G140M,1321,11616,3/26/12 14:04,OB6B22060
OB6B22070,TWA-3A,167.6158261,-37.5308939,25,3/26/11 11:10,3/26/11 11:58,2912.197,STIS,52X0.2,G140L,1425,11616,3/26/12 15:07,OB6B22070
OB6B22CWQ,TWA-3A,167.6158262,-37.5308939,25,3/26/11 6:37,3/26/11 6:47,610.0,STIS,52X0.2,G230L,2376,11616,3/26/12 13:52,
OB6B22D6Q,TWA-3A,167.6158261,-37.5308939,25,3/26/11 9:33,3/26/11 9:56,1329.0,STIS,52X0.2,G140M,1222,11616,3/26/12 14:01,
OB6BB0010,TWA-7,160.6247498,-33.6713055,25,5/5/11 9:47,5/5/11 9:47,8.0,STIS,52X0.2,G430L,4300,11616,5/5/12 10:48,
OB6BB0030,TWA-7,160.6247498,-33.6713055,25,5/5/11 10:04,5/5/11 10:29,1490.199,STIS,0.2X0.2,E230M,2561,11616,5/5/12 13:28,OB6BB0030
OB6BB0TOQ,TWA-7,160.6247498,-33.6713055,25,5/5/11 9:50,5/5/11 9:59,500.0,STIS,52X0.2,G230L,2376,11616,5/5/12 10:47,
O8QL01010,TWOMASSWJ1207334-393254,181.8894167,-39.5483333,3,7/24/04 23:24,7/25/04 0:00,2150.0,STIS,52X0.2,G140L,1425,9841,7/25/05 0:00,O8QL01010
O8QL01020,TWOMASSWJ1207334-393254,181.8894167,-39.5483333,3,7/25/04 0:46,7/25/04 3:10,5800.0,STIS,52X0.2,G140L,1425,9841,7/25/05 3:10,O8QL01020
OB6BA7010,V-AA-TAU,68.7309275,24.4813355,25,1/7/11 2:34,1/7/11 2:35,50.0,STIS,52X0.2,G430L,4300,11616,1/7/12 7:20,
OB6BA7030,V-AA-TAU,68.7309275,24.4813355,25,1/7/11 2:52,1/7/11 3:16,1462.2,STIS,0.2X0.2,E230M,2561,11616,1/7/12 7:31,OB6BA7030
OB6BA7Z8Q,V-AA-TAU,68.7309275,24.4813355,25,1/7/11 2:39,1/7/11 2:47,505.0,STIS,52X0.2,G230L,2376,11616,1/7/12 7:20,
ODGX02010,V-AA-TAU,68.7309415,24.4813553,0,2/6/19 3:35,2/6/19 4:13,2275.199,STIS,52X0.2,G230M,3055,15070,2/6/19 5:52,ODGX02010
OB6B21010,V-AK-SCO,253.6868288,-36.8885756,25,8/21/10 17:59,8/21/10 18:00,4.0,STIS,52X0.2,G430L,4300,11616,8/22/11 1:49,
OB6B21020,V-AK-SCO,253.6868288,-36.8885756,25,8/21/10 18:04,8/21/10 18:21,1015.0,STIS,0.2X0.2,E230M,1978,11616,8/22/11 1:54,OB6B21020
OB6B21030,V-AK-SCO,253.6868288,-36.8885756,25,8/21/10 18:26,8/21/10 18:42,942.0,STIS,0.2X0.2,E230M,2707,11616,8/22/11 1:56,OB6B21030
OB6B21040,V-AK-SCO,253.6868288,-36.8885756,25,8/21/10 19:19,8/21/10 20:08,2917.172,STIS,0.2X0.2,E140M,1425,11616,8/22/11 2:03,OB6B21040
OCA601010,V-AK-SCO,253.6868267,-36.8886111,2,7/9/14 5:46,7/9/14 6:06,1191.185,STIS,52X0.2,G140L,1425,13372,7/9/15 13:15,OCA601010
OCA601020,V-AK-SCO,253.6868267,-36.8886111,2,7/9/14 6:14,7/9/14 6:26,716.2,STIS,52X0.2,G230L,2376,13372,7/9/15 13:17,OCA601020
OCA601030,V-AK-SCO,253.6868267,-36.8886111,2,7/9/14 7:11,7/9/14 7:21,600.179,STIS,52X0.2,G140L,1425,13372,7/9/15 13:19,OCA601030
OCA601040,V-AK-SCO,253.6868267,-36.8886111,2,7/9/14 7:29,7/9/14 7:30,60.02,STIS,52X0.2,G230L,2376,13372,7/9/15 13:20,OCA601040
OCA601050,V-AK-SCO,253.6868267,-36.8886111,2,7/9/14 7:38,7/9/14 7:53,860.19,STIS,52X0.2,G140L,1425,13372,7/9/15 13:22,OCA601050
OCA601060,V-AK-SCO,253.6868267,-36.8886111,2,7/9/14 8:01,7/9/14 8:02,50.002,STIS,52X0.2,G230L,2376,13372,7/9/15 13:23,OCA601060
OCA601070,V-AK-SCO,253.6868267,-36.8886111,2,7/9/14 8:46,7/9/14 8:56,600.193,STIS,52X0.2,G140L,1425,13372,7/9/15 13:24,OCA601070
OCA601080,V-AK-SCO,253.6868267,-36.8886111,2,7/9/14 9:05,7/9/14 9:06,60.02,STIS,52X0.2,G230L,2376,13372,7/9/15 14:59,OCA601080
OCA601090,V-AK-SCO,253.6868267,-36.8886111,2,7/9/14 9:14,7/9/14 9:28,860.189,STIS,52X0.2,G140L,1425,13372,7/9/15 14:59,OCA601090
OCA6010A0,V-AK-SCO,253.6868267,-36.8886111,2,7/9/14 9:36,7/9/14 9:37,50.002,STIS,52X0.2,G230L,2376,13372,7/9/15 15:00,OCA6010A0
OCA602010,V-AK-SCO,253.6868266,-36.8886114,2,7/22/14 20:11,7/22/14 20:31,1191.198,STIS,52X0.2,G140L,1425,13372,7/23/15 3:15,OCA602010
OCA602020,V-AK-SCO,253.6868266,-36.8886114,2,7/22/14 20:39,7/22/14 20:51,716.2,STIS,52X0.2,G230L,2376,13372,7/23/15 3:18,OCA602020
OCA602030,V-AK-SCO,253.6868266,-36.8886114,2,7/22/14 20:59,7/22/14 21:09,600.19,STIS,52X0.2,G140L,1425,13372,7/23/15 3:20,OCA602030
OCA602040,V-AK-SCO,253.6868266,-36.8886114,2,7/22/14 21:57,7/22/14 21:58,60.02,STIS,52X0.2,G230L,2376,13372,7/23/15 3:21,OCA602040
OCA602050,V-AK-SCO,253.6868266,-36.8886114,2,7/22/14 22:06,7/22/14 22:20,860.184,STIS,52X0.2,G140L,1425,13372,7/23/15 3:22,OCA602050
OCA602060,V-AK-SCO,253.6868266,-36.8886114,2,7/22/14 22:29,7/22/14 22:29,50.002,STIS,52X0.2,G230L,2376,13372,7/23/15 3:25,OCA602060
OCA602070,V-AK-SCO,253.6868266,-36.8886114,2,7/22/14 22:38,7/22/14 22:48,600.199,STIS,52X0.2,G140L,1425,13372,7/23/15 6:37,OCA602070
OCA602080,V-AK-SCO,253.6868266,-36.8886114,2,7/22/14 23:22,7/22/14 23:23,60.02,STIS,52X0.2,G230L,2376,13372,7/23/15 6:38,OCA602080
OCA602090,V-AK-SCO,253.6868266,-36.8886114,2,7/22/14 23:31,7/22/14 23:46,860.197,STIS,52X0.2,G140L,1425,13372,7/23/15 6:40,OCA602090
OCA6020A0,V-AK-SCO,253.6868266,-36.8886114,2,7/22/14 23:54,7/22/14 23:55,50.002,STIS,52X0.2,G230L,2376,13372,7/23/15 6:42,OCA6020A0
OCA6020B0,V-AK-SCO,253.6868266,-36.8886114,2,7/23/14 0:03,7/23/14 0:13,600.189,STIS,52X0.2,G140L,1425,13372,7/23/15 6:43,OCA6020B0
OCA6020C0,V-AK-SCO,253.6868266,-36.8886114,2,7/23/14 0:21,7/23/14 0:22,60.02,STIS,52X0.2,G230L,2376,13372,7/23/15 6:45,OCA6020C0
OCA6020D0,V-AK-SCO,253.6868266,-36.8886114,2,7/23/14 0:58,7/23/14 1:12,860.199,STIS,52X0.2,G140L,1425,13372,7/23/15 9:59,OCA6020D0
OCA6020E0,V-AK-SCO,253.6868266,-36.8886114,2,7/23/14 1:20,7/23/14 1:21,50.002,STIS,52X0.2,G230L,2376,13372,7/23/15 10:01,OCA6020E0
OB6BB6010,V-CS-CHA,165.6049952,-77.5600915,25,6/1/11 21:20,6/1/11 21:21,40.0,STIS,52X0.2,G430L,4300,11616,6/2/12 1:55,
OB6BB6030,V-CS-CHA,165.6049952,-77.5600915,25,6/1/11 22:15,6/1/11 22:44,1785.2,STIS,0.2X0.2,E230M,2561,11616,6/2/12 2:04,OB6BB6030
OB6BB6R0Q,V-CS-CHA,165.6049952,-77.5600915,25,6/1/11 21:24,6/1/11 21:34,576.0,STIS,52X0.2,G230L,2376,11616,6/2/12 1:56,
OCLV01010,V-CS-CHA,165.6038,-77.5599222,1,4/23/15 1:14,4/23/15 1:20,328.0,STIS,52X2,G750L,7751,13775,4/23/16 12:11,OCLV01010
OCLV01030,V-CS-CHA,165.6038,-77.5599222,1,4/23/15 1:30,4/23/15 1:36,303.0,STIS,52X2,G430L,4300,13775,4/23/16 12:12,OCLV01030
OCLV01040,V-CS-CHA,165.6038,-77.5599222,1,4/23/15 1:41,4/23/15 2:01,1178.0,STIS,52X2,G230L,2376,13775,4/23/16 12:14,OCLV01040
OCLV01050,V-CS-CHA,165.6038,-77.5599222,1,4/23/15 2:38,4/23/15 3:34,3315.0,STIS,52X2,G140L,1425,13775,4/23/16 12:16,OCLV01050
OB6B18010,V-CV-CHA,168.115226,-76.7394861,25,4/13/11 20:51,4/13/11 20:53,30.0,STIS,52X0.2,G430L,4300,11616,4/14/12 3:44,
OB6B18020,V-CV-CHA,168.115226,-76.7394861,25,4/13/11 20:57,4/13/11 21:41,2598.199,STIS,0.2X0.2,E230M,2561,11616,4/14/12 4:01,OB6B18020
OB6B18030,V-CV-CHA,168.115226,-76.7394861,25,4/13/11 22:00,4/13/11 22:54,3265.153,STIS,0.2X0.2,E140M,1425,11616,4/14/12 5:05,OB6B18030
OB6B18040,V-CV-CHA,168.115226,-76.7394861,25,4/13/11 23:33,4/14/11 0:30,3406.184,STIS,0.2X0.2,E140M,1425,11616,4/14/12 5:13,OB6B18040
ODGX04010,V-CW-TAU,63.5709319,28.1825961,0,12/16/17 13:58,12/16/17 14:34,2168.199,STIS,52X0.2,G230M,3055,15070,12/17/17 3:14,ODGX04010
OB6BA8010,V-DE-TAU,65.4820254,27.9183629,25,8/20/10 16:57,8/20/10 16:58,45.0,STIS,52X0.2,G430L,4300,11616,8/20/11 18:18,
OB6BA8030,V-DE-TAU,65.4820254,27.9183629,25,8/20/10 17:15,8/20/10 17:40,1388.149,STIS,0.2X0.2,E230M,2561,11616,8/20/11 21:41,OB6BA8030
OB6BA8BUQ,V-DE-TAU,65.4820254,27.9183629,25,8/20/10 17:01,8/20/10 17:10,539.0,STIS,52X0.2,G230L,2376,11616,8/20/11 18:18,
OC0N01010,V-DG-TAU,66.7695833,26.1044722,0,10/16/12 11:00,10/16/12 11:07,360.0,STIS,52X0.2,G430L,4300,12907,10/16/13 13:59,OC0N01010
OC0N01020,V-DG-TAU,66.7695833,26.1044722,0,10/16/12 11:14,10/16/12 11:38,1441.178,STIS,52X0.2,G140M,1540,12907,10/16/13 15:39,OC0N01020
OC0N01030,V-DG-TAU,66.769692,26.104571,0,10/16/12 12:24,10/16/12 13:10,2761.181,STIS,52X0.2,G140M,1540,12907,10/16/13 15:39,OC0N01030
OC0N01040,V-DG-TAU,66.7698007,26.1046698,0,10/16/12 14:00,10/16/12 14:46,2761.195,STIS,52X0.2,G140M,1540,12907,10/16/13 17:22,OC0N01040
OC0N02010,V-DG-TAU,66.7695833,26.1044722,0,10/11/12 19:15,10/11/12 19:52,2075.0,STIS,52X0.2,G750M,6581,12907,10/12/13 1:38,OC0N02010
OB6BB2010,V-DK-TAU,67.684378,26.0234673,25,2/4/10 22:08,2/4/10 22:09,20.0,STIS,52X0.2,G430L,4300,11616,2/5/11 4:39,
OB6BB2030,V-DK-TAU,67.684378,26.0234673,25,2/4/10 22:26,2/4/10 22:51,854.39,STIS,0.2X0.2,E230M,2561,11616,2/5/11 4:50,OB6BB2030
OB6BB2Y9Q,V-DK-TAU,67.684378,26.0234673,25,2/4/10 22:12,2/4/10 22:21,520.0,STIS,52X0.2,G230L,2376,11616,2/5/11 4:39,
OB6BA2010,V-DM-TAU,68.4530741,18.1693595,25,8/22/10 20:09,8/22/10 20:11,60.0,STIS,52X0.2,G430L,4300,11616,8/22/11 22:46,
OB6BA2030,V-DM-TAU,68.4530741,18.1693595,25,8/22/10 20:28,8/22/10 20:51,1330.057,STIS,0.2X0.2,E230M,2561,11616,8/22/11 22:54,OB6BA2030
OB6BA2NDQ,V-DM-TAU,68.4530741,18.1693595,25,8/22/10 20:14,8/22/10 20:23,545.0,STIS,52X0.2,G230L,2376,11616,8/22/11 22:47,
OB6BA4010,V-DN-TAU,68.8643395,24.2497512,25,9/10/11 21:27,9/10/11 21:28,40.0,STIS,52X0.2,G430L,4300,11616,9/11/12 1:39,
OB6BA4030,V-DN-TAU,68.8643395,24.2497512,25,9/10/11 21:45,9/10/11 22:09,1441.2,STIS,0.2X0.2,E230M,2561,11616,9/11/12 1:43,OB6BA4030
OB6BA4IHQ,V-DN-TAU,68.8643395,24.2497512,25,9/10/11 21:31,9/10/11 21:40,536.0,STIS,52X0.2,G230L,2376,11616,9/11/12 1:39,
OB6BB4010,V-DR-TAU,71.7759354,16.9785003,25,2/15/10 14:14,2/15/10 14:15,10.0,STIS,52X0.2,G430L,4300,11616,2/15/11 17:18,
OB6BB4030,V-DR-TAU,71.7759354,16.9785003,25,2/15/10 15:18,2/15/10 15:42,881.274,STIS,0.2X0.2,E230M,2561,11616,2/15/11 20:33,OB6BB4030
OB6BB4G8Q,V-DR-TAU,71.7759354,16.9785003,25,2/15/10 14:18,2/15/10 14:26,526.0,STIS,52X0.2,G230L,2376,11616,2/15/11 17:18,
OB6BA0010,V-FM-TAU,63.5565122,28.2135672,25,9/21/11 19:35,9/21/11 19:37,80.0,STIS,52X0.2,G430L,4300,11616,9/22/12 0:18,
OB6BA0030,V-FM-TAU,63.5565122,28.2135672,25,9/21/11 19:56,9/21/11 20:19,1401.199,STIS,0.2X0.2,E230M,2561,11616,9/22/12 0:22,OB6BA0030
OB6BA0R4Q,V-FM-TAU,63.5565122,28.2135672,25,9/21/11 19:40,9/21/11 19:51,630.0,STIS,52X0.2,G230L,2376,11616,9/22/12 0:18,
OB6BA1010,V-GM-AUR,73.7957459,30.3664218,25,8/19/10 18:36,8/19/10 18:38,40.0,STIS,52X0.2,G430L,4300,11616,8/19/11 23:44,
OB6BA1030,V-GM-AUR,73.7957459,30.3664218,25,8/19/10 18:55,8/19/10 19:19,1300.467,STIS,0.2X0.2,E230M,2561,11616,8/19/11 23:57,OB6BA1030
OB6BA1W8Q,V-GM-AUR,73.7957459,30.3664218,25,8/19/10 18:41,8/19/10 18:50,571.0,STIS,52X0.2,G230L,2376,11616,8/19/11 23:45,
OCSN01010,V-GM-AUR,73.79575,30.3665,1,1/5/16 20:45,1/5/16 20:46,35.0,STIS,52X2,G430L,4300,14048,1/6/17 14:11,OCSN01010
OCSN01020,V-GM-AUR,73.79575,30.3665,1,1/5/16 20:52,1/5/16 20:53,8.0,STIS,52X2,G750L,7751,14048,1/6/17 14:11,OCSN01020
OCSN01040,V-GM-AUR,73.79575,30.3665,1,1/5/16 21:06,1/5/16 21:26,1207.0,STIS,52X2,G230L,2376,14048,1/6/17 14:12,OCSN01040
OCSN01050,V-GM-AUR,73.79575,30.3665,1,1/5/16 22:11,1/5/16 23:00,2967.0,STIS,52X2,G140L,1425,14048,1/6/17 14:14,OCSN01050
OCSN02010,V-GM-AUR,73.79575,30.3665,1,1/9/16 13:48,1/9/16 13:49,35.0,STIS,52X2,G430L,4300,14048,1/9/17 20:45,OCSN02010
OCSN02020,V-GM-AUR,73.79575,30.3665,1,1/9/16 13:55,1/9/16 13:55,8.0,STIS,52X2,G750L,7751,14048,1/9/17 20:46,OCSN02020
OCSN02040,V-GM-AUR,73.79575,30.3665,1,1/9/16 14:09,1/9/16 14:29,1207.0,STIS,52X2,G230L,2376,14048,1/9/17 20:46,OCSN02040
OCSN02050,V-GM-AUR,73.79575,30.3665,1,1/9/16 15:13,1/9/16 16:02,2967.0,STIS,52X2,G140L,1425,14048,1/9/17 20:49,OCSN02050
ODKD01010,V-GM-AUR,73.7957625,30.3665389,1,1/4/18 6:18,1/4/18 6:19,35.0,STIS,52X2,G430L,4300,15165,7/4/18 15:09,ODKD01010
ODKD01020,V-GM-AUR,73.7957625,30.3665389,1,1/4/18 6:25,1/4/18 6:25,8.0,STIS,52X2,G750L,7751,15165,7/4/18 15:09,ODKD01020
ODKD01040,V-GM-AUR,73.7957625,30.3665389,1,1/4/18 6:40,1/4/18 6:58,1093.199,STIS,52X2,G230L,2376,15165,7/4/18 15:09,ODKD01040
ODKD01050,V-GM-AUR,73.7957625,30.3665389,1,1/4/18 7:45,1/4/18 8:34,2950.197,STIS,52X2,G140L,1425,15165,7/4/18 15:09,ODKD01050
ODKD02010,V-GM-AUR,73.7957625,30.3665389,1,1/11/18 5:10,1/11/18 5:11,35.0,STIS,52X2,G430L,4300,15165,7/11/18 7:27,ODKD02010
ODKD02020,V-GM-AUR,73.7957625,30.3665389,1,1/11/18 5:17,1/11/18 5:18,8.0,STIS,52X2,G750L,7751,15165,7/11/18 7:27,ODKD02020
ODKD02040,V-GM-AUR,73.7957625,30.3665389,1,1/11/18 5:33,1/11/18 5:51,1093.2,STIS,52X2,G230L,2376,15165,7/11/18 7:27,ODKD02040
ODKD02050,V-GM-AUR,73.7957625,30.3665389,1,1/11/18 6:37,1/11/18 7:26,2950.198,STIS,52X2,G140L,1425,15165,7/11/18 10:47,ODKD02050
ODKD03010,V-GM-AUR,73.7957625,30.3665389,1,1/19/18 3:50,1/19/18 3:52,35.0,STIS,52X2,G430L,4300,15165,7/19/18 13:00,ODKD03010
ODKD03020,V-GM-AUR,73.7957625,30.3665389,1,1/19/18 3:57,1/19/18 3:58,8.0,STIS,52X2,G750L,7751,15165,7/19/18 13:00,ODKD03020
ODKD03040,V-GM-AUR,73.7957625,30.3665389,1,1/19/18 4:13,1/19/18 4:31,1093.199,STIS,52X2,G230L,2376,15165,7/19/18 13:00,ODKD03040
ODKD03050,V-GM-AUR,73.7957625,30.3665389,1,1/19/18 5:17,1/19/18 6:07,2950.198,STIS,52X2,G140L,1425,15165,7/19/18 13:00,ODKD03050
ODGX14010,V-HK-ORI,82.866872,12.1528528,0,3/11/18 5:13,3/11/18 5:51,2326.2,STIS,0.2X0.2,E230M,2707,15070,3/11/18 13:37,ODGX14010
OB6BA9010,V-HN-TAU,68.4140616,17.8644739,25,2/10/10 20:20,2/10/10 20:21,30.0,STIS,52X0.2,G430L,4300,11616,2/11/11 0:45,
OB6BA9030,V-HN-TAU,68.4140616,17.8644739,25,2/10/10 20:38,2/10/10 21:02,807.529,STIS,0.2X0.2,E230M,2561,11616,2/11/11 0:56,OB6BA9030
OB6BA9QPQ,V-HN-TAU,68.4140616,17.8644739,25,2/10/10 20:24,2/10/10 20:33,530.0,STIS,52X0.2,G230L,2376,11616,2/11/11 0:45,
OB6BA5010,V-IP-TAU,66.2381014,27.199009,25,3/21/11 12:34,3/21/11 12:35,40.0,STIS,52X0.2,G430L,4300,11616,3/21/12 15:58,
OB6BA5030,V-IP-TAU,66.2381014,27.199009,25,3/21/11 12:53,3/21/11 13:16,1425.2,STIS,0.2X0.2,E230M,2561,11616,3/21/12 16:16,OB6BA5030
OB6BA5E9Q,V-IP-TAU,66.2381014,27.199009,25,3/21/11 12:38,3/21/11 12:47,560.0,STIS,52X0.2,G230L,2376,11616,3/21/12 15:58,
