Dataset,Target Name,RA (J2000),Dec (J2000),Ref,Start Time,Stop Time,Exp Time,Instrument,Apertures,Filters/Gratings,Central Wavelength,Proposal ID,Release Date,Preview Name,Scan Type,High-Level Science Products,Ang Sep (')
LBBY04RZQ,SK191,25.4253013,-73.8439444,2,2010-02-11 02:10:45,2010-02-11 02:10:47,2.000,COS   ,PSA,G130M,1291.000,11997,2010-02-11 03:48:55,,,,2.310e-4
LBBY05010,SK191,25.4253013,-73.8439444,2,2010-04-23 16:29:03,2010-04-23 16:35:04,176.064,COS   ,PSA,G130M,1291.000,11997,2010-04-24 00:26:34,LBBY05010,,,2.310e-4
LBBY05020,SK191,25.4253013,-73.8439444,2,2010-04-23 17:05:28,2010-04-23 17:06:56,88.032,COS   ,PSA,G130M,1309.000,11997,2010-04-24 00:23:58,LBBY05020,,,2.310e-4
LBBY05030,SK191,25.4253013,-73.8439444,2,2010-04-23 17:11:50,2010-04-23 17:13:50,120.000,COS   ,PSA,G160M,1600.000,11997,2010-04-24 00:27:00,LBBY05030,,,2.310e-4
LBBY05040,SK191,25.4253013,-73.8439444,2,2010-04-23 17:18:04,2010-04-23 18:00:13,231.040,COS   ,PSA,G160M,1623.000,11997,2010-04-24 00:32:38,LBBY05040,,,2.310e-4
LBBY05DSQ,SK191,25.4253013,-73.8439444,2,2010-04-23 15:26:29,2010-04-23 15:41:43,914.000,COS   ,PSA,G130M,1291.000,11997,2010-04-24 00:16:01,,,,2.310e-4
LBBY05DTQ,SK191,25.4253013,-73.8439444,2,2010-04-23 15:10:44,2010-04-23 15:46:46,2162.000,COS   ,PSA,G130M,1291.000,11997,2010-04-24 00:16:38,,,,2.310e-4
LBBY05DUQ,SK191,25.4253013,-73.8439444,2,2010-04-23 16:20:24,2010-04-23 16:22:17,113.000,COS   ,PSA,G130M,1291.000,11997,2010-04-24 00:17:24,,,,2.310e-4
LBBY05DVQ,SK191,25.4253013,-73.8439444,2,2010-04-23 16:26:37,2010-04-23 16:26:39,2.000,COS   ,PSA,G130M,1291.000,11997,2010-04-24 00:18:00,,,,2.310e-4
LBBY06010,SK191,25.4253013,-73.8439444,2,2010-06-11 17:39:34,2010-06-11 18:09:13,176.032,COS   ,PSA,G130M,1291.000,11997,2010-06-12 02:40:06,LBBY06010,,,2.310e-4
LBBY06020,SK191,25.4253013,-73.8439444,2,2010-06-11 18:13:27,2010-06-11 18:14:55,88.032,COS   ,PSA,G130M,1309.000,11997,2010-06-12 02:38:19,LBBY06020,,,2.310e-4
LBBY06030,SK191,25.4253013,-73.8439444,2,2010-06-11 18:49:58,2010-06-11 18:51:58,120.000,COS   ,PSA,G160M,1600.000,11997,2010-06-12 02:41:31,LBBY06030,,,2.310e-4
LBBY06040,SK191,25.4253013,-73.8439444,2,2010-06-11 18:56:12,2010-06-11 19:03:08,231.040,COS   ,PSA,G160M,1623.000,11997,2010-06-12 02:46:11,LBBY06040,,,2.310e-4
LBBY06ZNQ,SK191,25.4253013,-73.8439444,2,2010-06-11 17:07:30,2010-06-11 17:23:22,952.000,COS   ,PSA,G130M,1291.000,11997,2010-06-12 02:28:50,,,,2.310e-4
LBBY06ZOQ,SK191,25.4253013,-73.8439444,2,2010-06-11 17:25:29,2010-06-11 17:29:05,216.000,COS   ,PSA,G130M,1291.000,11997,2010-06-12 02:29:27,,,,2.310e-4
LBBY06ZPQ,SK191,25.4253013,-73.8439444,2,2010-06-11 17:29:40,2010-06-11 17:32:11,151.000,COS   ,PSA,G130M,1291.000,11997,2010-06-12 02:30:35,,,,2.310e-4
LBBY06ZQQ,SK191,25.4253013,-73.8439444,2,2010-06-11 17:37:08,2010-06-11 17:37:10,2.000,COS   ,PSA,G130M,1291.000,11997,2010-06-12 02:31:12,,,,2.310e-4
LBBY07010,SK191,25.4253013,-73.8439444,2,2010-09-27 03:53:45,2010-09-27 03:59:46,176.064,COS   ,PSA,G130M,1291.000,11997,2010-09-27 07:26:16,LBBY07010,,,2.310e-4
LBBY07020,SK191,25.4253013,-73.8439444,2,2010-09-27 04:04:00,2010-09-27 04:05:28,88.000,COS   ,PSA,G130M,1309.000,11997,2010-09-27 07:23:33,LBBY07020,,,2.310e-4
LBBY07030,SK191,25.4253013,-73.8439444,2,2010-09-27 04:10:24,2010-09-27 04:12:24,120.000,COS   ,PSA,G160M,1600.000,11997,2010-09-27 07:26:52,LBBY07030,,,2.310e-4
LBBY07040,SK191,25.4253013,-73.8439444,2,2010-09-27 04:16:36,2010-09-27 04:23:32,231.040,COS   ,PSA,G160M,1623.000,11997,2010-09-27 07:34:17,LBBY07040,,,2.310e-4
LBBY07CMQ,SK191,25.4253013,-73.8439444,2,2010-09-27 03:21:06,2010-09-27 03:36:58,952.000,COS   ,PSA,G130M,1291.000,11997,2010-09-27 07:15:47,,,,2.310e-4
LBBY07CNQ,SK191,25.4253013,-73.8439444,2,2010-09-27 03:39:03,2010-09-27 03:42:39,216.000,COS   ,PSA,G130M,1291.000,11997,2010-09-27 07:16:12,,,,2.310e-4
LBBY07COQ,SK191,25.4253013,-73.8439444,2,2010-09-27 03:42:57,2010-09-27 03:45:28,151.000,COS   ,PSA,G130M,1291.000,11997,2010-09-27 07:17:09,,,,2.310e-4
LBBY07CPQ,SK191,25.4253013,-73.8439444,2,2010-09-27 03:50:42,2010-09-27 03:50:44,2.000,COS   ,PSA,G130M,1291.000,11997,2010-09-27 07:17:47,,,,2.310e-4
LBNJ01CHQ,SK191,25.4253642,-73.8439604,0,2011-01-07 16:10:12,2011-01-07 16:13:19,187.000,COS   ,PSA,G130M,1291.000,12425,2011-01-07 20:27:28,,,,0.002
LBNJ01CIQ,SK191,25.4253642,-73.8439604,0,2011-01-07 16:13:19,2011-01-07 16:15:12,113.000,COS   ,PSA,G130M,1291.000,12425,2011-01-07 20:27:51,,,,0.002
LBNJ01CJQ,SK191,25.4253642,-73.8439604,0,2011-01-07 16:17:50,2011-01-07 16:17:52,2.000,COS   ,PSA,G130M,1291.000,12425,2011-01-07 20:28:28,,,,0.002
LBNJ01010,SK191,25.4253642,-73.8439604,0,2011-01-07 16:19:58,2011-01-07 16:26:23,200.032,COS   ,PSA,G130M,1291.000,12425,2011-01-07 20:39:00,LBNJ01010,,,0.002
LBNJ01020,SK191,25.4253642,-73.8439604,0,2011-01-07 16:51:44,2011-01-07 16:58:07,198.048,COS   ,PSA,G130M,1309.000,12425,2011-01-07 20:41:06,LBNJ01020,,,0.002
LBNJ01030,SK191,25.4253642,-73.8439604,0,2011-01-07 17:06:12,2011-01-07 17:49:08,460.032,COS   ,PSA,G160M,1600.000,12425,2011-01-07 20:55:32,LBNJ01030,,,0.002
LBNJ01040,SK191,25.4253642,-73.8439604,0,2011-01-07 17:53:22,2011-01-07 18:02:57,390.048,COS   ,PSA,G160M,1623.000,12425,2011-01-07 20:52:20,LBNJ01040,,,0.002
LBNJ02ERQ,SK191,25.4253652,-73.8439606,0,2011-05-01 01:05:14,2011-05-01 01:08:21,187.000,COS   ,PSA,G130M,1291.000,12425,2011-05-01 03:07:52,,,,0.002
LBNJ02ESQ,SK191,25.4253652,-73.8439606,0,2011-05-01 01:08:06,2011-05-01 01:09:59,113.000,COS   ,PSA,G130M,1291.000,12425,2011-05-01 03:07:59,,,,0.002
LBNJ02ETQ,SK191,25.4253652,-73.8439606,0,2011-05-01 01:13:00,2011-05-01 01:13:02,2.000,COS   ,PSA,G130M,1291.000,12425,2011-05-01 03:08:15,,,,0.002
LBNJ02010,SK191,25.4253652,-73.8439606,0,2011-05-01 01:15:07,2011-05-01 01:21:32,200.000,COS   ,PSA,G130M,1291.000,12425,2011-05-01 03:55:41,LBNJ02010,,,0.002
LBNJ02020,SK191,25.4253652,-73.8439606,0,2011-05-01 01:25:46,2011-05-01 02:08:46,198.048,COS   ,PSA,G130M,1309.000,12425,2011-05-01 05:34:25,LBNJ02020,,,0.002
LBNJ02030,SK191,25.4253652,-73.8439606,0,2011-05-01 02:44:32,2011-05-01 02:55:17,460.032,COS   ,PSA,G160M,1600.000,12425,2011-05-01 05:45:45,LBNJ02030,,,0.002
LBNJ02040,SK191,25.4253652,-73.8439606,0,2011-05-01 02:59:31,2011-05-01 03:45:36,390.048,COS   ,PSA,G160M,1623.000,12425,2011-05-01 08:06:26,LBNJ02040,,,0.002
LBNJ03WWQ,SK191,25.4253661,-73.8439609,0,2011-08-18 17:21:41,2011-08-18 17:24:48,187.000,COS   ,PSA,G130M,1291.000,12425,2011-08-18 19:59:36,,,,0.002
LBNJ03WXQ,SK191,25.4253661,-73.8439609,0,2011-08-18 17:24:48,2011-08-18 17:26:41,113.000,COS   ,PSA,G130M,1291.000,12425,2011-08-18 19:59:41,,,,0.002
LBNJ03WYQ,SK191,25.4253661,-73.8439609,0,2011-08-18 17:29:25,2011-08-18 17:29:27,2.000,COS   ,PSA,G130M,1291.000,12425,2011-08-18 19:59:46,,,,0.002
LBNJ03010,SK191,25.4253661,-73.8439609,0,2011-08-18 17:31:34,2011-08-18 17:37:59,200.032,COS   ,PSA,G130M,1291.000,12425,2011-08-18 20:39:13,LBNJ03010,,,0.002
LBNJ03020,SK191,25.4253661,-73.8439609,0,2011-08-18 17:42:13,2011-08-18 17:48:36,198.048,COS   ,PSA,G130M,1309.000,12425,2011-08-18 21:02:40,LBNJ03020,,,0.002
LBNJ03030,SK191,25.4253661,-73.8439609,0,2011-08-18 17:53:32,2011-08-18 19:06:21,460.032,COS   ,PSA,G160M,1600.000,12425,2011-08-19 02:51:08,LBNJ03030,,,0.002
LBNJ03040,SK191,25.4253662,-73.8439609,0,2011-08-18 19:10:35,2011-08-18 19:20:10,390.048,COS   ,PSA,G160M,1623.000,12425,2011-08-19 02:54:33,LBNJ03040,,,0.002
LBUD01HPQ,SK191,25.4253676,-73.8439612,0,2012-02-04 05:26:31,2012-02-04 05:29:38,187.000,COS   ,PSA,G130M,1291.000,12717,2012-02-04 14:31:07,,,,0.002
LBUD01HQQ,SK191,25.4253676,-73.8439612,0,2012-02-04 05:29:38,2012-02-04 05:31:31,113.000,COS   ,PSA,G130M,1291.000,12717,2012-02-04 14:31:13,,,,0.002
LBUD01HRQ,SK191,25.4253676,-73.8439612,0,2012-02-04 05:34:17,2012-02-04 05:34:19,2.000,COS   ,PSA,G130M,1291.000,12717,2012-02-04 14:31:18,,,,0.002
LBUD01010,SK191,25.4253676,-73.8439612,0,2012-02-04 05:36:24,2012-02-04 06:11:49,200.064,COS   ,PSA,G130M,1291.000,12717,2012-02-04 14:36:33,LBUD01010,,,0.002
LBUD01020,SK191,25.4253676,-73.8439612,0,2012-02-04 06:16:03,2012-02-04 06:22:26,198.016,COS   ,PSA,G130M,1309.000,12717,2012-02-04 14:38:59,LBUD01020,,,0.002
LBUD01030,SK191,25.4253676,-73.8439612,0,2012-02-04 07:00:03,2012-02-04 07:10:48,460.032,COS   ,PSA,G160M,1600.000,12717,2012-02-04 14:41:29,LBUD01030,,,0.002
LBUD01040,SK191,25.4253676,-73.8439612,0,2012-02-04 07:15:02,2012-02-04 07:52:50,390.048,COS   ,PSA,G160M,1623.000,12717,2012-02-04 14:43:10,LBUD01040,,,0.002
LD4O01010,NGC330-B37,14.0865654,-72.4761155,1,2016-07-23 11:29:34,2016-07-23 11:37:54,500.032,COS   ,PSA,G185M,1786.000,14503,2016-07-23 17:28:05,LD4O01010,,,0.003
LD4O01020,NGC330-B37,14.0865654,-72.4761155,1,2016-07-23 12:24:19,2016-07-23 12:32:39,500.000,COS   ,PSA,G185M,1817.000,14503,2016-07-23 17:28:59,LD4O01020,,,0.003
LD4O01030,NGC330-B37,14.0865654,-72.4761155,1,2016-07-23 12:35:37,2016-07-23 12:42:07,390.016,COS   ,PSA,G185M,1835.000,14503,2016-07-23 17:29:26,LD4O01030,,,0.003
LD4O01040,NGC330-B37,14.0865654,-72.4761155,1,2016-07-23 12:44:56,2016-07-23 12:51:06,370.016,COS   ,PSA,G185M,1850.000,14503,2016-07-23 17:30:10,LD4O01040,,,0.003
LD4O01050,NGC330-B37,14.0865654,-72.4761155,1,2016-07-23 12:53:55,2016-07-23 12:59:54,359.040,COS   ,PSA,G185M,1864.000,14503,2016-07-23 17:30:36,LD4O01050,,,0.003
LD4O01060,NGC330-B37,14.0865654,-72.4761155,1,2016-07-23 13:02:43,2016-07-23 13:09:12,388.992,COS   ,PSA,G185M,1882.000,14503,2016-07-23 17:31:02,LD4O01060,,,0.003
LD4O01070,NGC330-B37,14.0865654,-72.4761155,1,2016-07-23 13:59:37,2016-07-23 14:04:37,300.032,COS   ,PSA,G185M,1890.000,14503,2016-07-23 17:32:34,LD4O01070,,,0.003
LD4O01080,NGC330-B37,14.0865654,-72.4761155,1,2016-07-23 14:07:16,2016-07-23 14:13:07,351.008,COS   ,PSA,G185M,1900.000,14503,2016-07-23 17:32:55,LD4O01080,,,0.003
LD4O01090,NGC330-B37,14.0865654,-72.4761155,1,2016-07-23 14:15:56,2016-07-23 14:20:41,285.024,COS   ,PSA,G185M,1913.000,14503,2016-07-23 17:33:18,LD4O01090,,,0.003
LD4O010A0,NGC330-B37,14.0865654,-72.4761155,1,2016-07-23 14:23:20,2016-07-23 14:28:05,285.024,COS   ,PSA,G185M,1921.000,14503,2016-07-23 17:34:27,LD4O010A0,,,0.003
LD4O010B0,NGC330-B37,14.0865654,-72.4761155,1,2016-07-23 14:30:44,2016-07-23 14:35:37,293.024,COS   ,PSA,G185M,1941.000,14503,2016-07-23 17:35:00,LD4O010B0,,,0.003
LD4O010C0,NGC330-B37,14.0865654,-72.4761155,1,2016-07-23 14:38:16,2016-07-23 14:44:45,388.992,COS   ,PSA,G185M,1953.000,14503,2016-07-23 17:35:36,LD4O010C0,,,0.003
LD4O010D0,NGC330-B37,14.0865654,-72.4761155,1,2016-07-23 15:34:54,2016-07-23 15:43:53,539.008,COS   ,PSA,G185M,1971.000,14503,2016-07-23 17:36:30,LD4O010D0,,,0.003
LD4O010E0,NGC330-B37,14.0865654,-72.4761155,1,2016-07-23 15:46:51,2016-07-23 15:53:41,410.016,COS   ,PSA,G185M,1986.000,14503,2016-07-23 17:37:24,LD4O010E0,,,0.003
LD4O010F0,NGC330-B37,14.0865654,-72.4761155,1,2016-07-23 15:56:30,2016-07-23 16:02:48,378.016,COS   ,PSA,G185M,2010.000,14503,2016-07-23 17:38:03,LD4O010F0,,,0.003
LABP73010,NGC330-B37,14.0865410,-72.4760516,1,2009-08-01 00:47:53,2009-08-01 00:57:03,550.016,COS   ,PSA,G160M,1600.000,11487,2009-09-09 16:00:00,LABP73010,,,0.007
LABP73020,NGC330-B37,14.0865410,-72.4760516,1,2009-08-01 01:01:23,2009-08-01 01:13:53,750.208,COS   ,PSA,G130M,1309.000,11487,2009-09-09 16:00:00,LABP73020,,,0.007
LABP73030,NGC330-B37,14.0865410,-72.4760516,1,2009-08-01 01:17:20,2009-08-01 01:29:50,750.208,COS   ,PSA,G130M,1291.000,11487,2009-09-09 16:00:00,LABP73030,,,0.007
LABP73040,NGC330-B37,14.0865410,-72.4760516,1,2009-08-01 02:14:22,2009-08-01 02:26:52,750.176,COS   ,PSA,G130M,1300.000,11487,2009-09-09 16:00:00,LABP73040,,,0.007
LABP73050,NGC330-B37,14.0865410,-72.4760516,1,2009-08-01 02:30:19,2009-08-01 02:41:09,650.208,COS   ,PSA,G130M,1318.000,11487,2009-09-09 16:00:00,LABP73050,,,0.007
LABP73060,NGC330-B37,14.0865410,-72.4760516,1,2009-08-01 02:44:36,2009-08-01 02:55:26,650.208,COS   ,PSA,G130M,1327.000,11487,2009-09-09 16:00:00,LABP73060,,,0.007
LABP73070,NGC330-B37,14.0865410,-72.4760516,1,2009-08-01 03:50:11,2009-08-01 04:01:01,650.208,COS   ,PSA,G160M,1577.000,11487,2009-09-09 16:00:00,LABP73070,,,0.007
LABP73080,NGC330-B37,14.0865410,-72.4760516,1,2009-08-01 04:04:28,2009-08-01 04:13:28,540.032,COS   ,PSA,G160M,1589.000,11487,2009-09-09 16:00:00,LABP73080,,,0.007
LABP73090,NGC330-B37,14.0865410,-72.4760516,1,2009-08-01 04:17:04,2009-08-01 04:26:04,540.032,COS   ,PSA,G160M,1611.000,11487,2009-09-09 16:00:00,LABP73090,,,0.007
LABP730A0,NGC330-B37,14.0865410,-72.4760516,1,2009-08-01 04:29:40,2009-08-01 04:38:40,540.032,COS   ,PSA,G160M,1623.000,11487,2009-09-09 16:00:00,LABP730A0,,,0.007
LABP50010,NGC330-B37,14.0865411,-72.4760516,1,2009-07-27 03:01:01,2009-07-27 04:12:57,1650.048,COS   ,PSA,G160M,1600.000,11487,2009-09-09 16:00:00,LABP50010,,,0.007
LABP50020,NGC330-B37,14.0865411,-72.4760516,1,2009-07-27 04:17:17,2009-07-27 04:45:40,1360.224,COS   ,PSA,G130M,1309.000,11487,2009-09-09 16:00:00,LABP50020,,,0.007
