radeg,raerr("),decdeg,decerr("),Johnson_V (V),Verr,Vnobs,Johnson_B (B),Berr,Bnobs,Sloan_u (SU),SUerr,SUnobs,Sloan_g (SG),SGerr,SGnobs,Sloan_r (SR),SRerr,SRnobs,Sloan_i (SI),SIerr,SInobs,Sloan_z (SZ),SZerr,SZnobs,PanSTARRS_Y (Y),Yerr,Ynobs
80.943326,0.288,1.67796,0.119,17.073,0.177,1,17.682,0.228,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
80.943575,0.377,1.792265,0.342,14.805,0.16,4,16.046,0.089,4,NA,NA,0,15.316,0.082,4,14.414,0.101,4,14.063,0.111,4,13.634,0.028,2,NA,NA,0
80.943743,0.645,1.759392,0.36,17.182,0.176,1,17.529,0.172,1,NA,NA,0,17.439,0.152,2,16.975,0.005,2,NA,NA,0,NA,NA,0,NA,NA,0
80.943844,0.545,1.729497,0.772,14.575,0.03,3,15.478,0.048,3,NA,NA,0,15.003,0.073,3,14.297,0.02,3,14.04,0.063,3,NA,NA,0,NA,NA,0
80.943914,0.606,1.50473,0.728,16.323,0.06,3,17.193,0.079,3,NA,NA,0,16.79,0.134,5,16.124,0.068,5,15.958,0.119,3,NA,NA,0,NA,NA,0
80.94398,0.244,1.754429,0.384,14.049,0.128,4,15.203,0.102,4,NA,NA,0,14.628,0.077,4,13.597,0.104,4,13.166,0.108,4,12.822,0.039,4,NA,NA,0
80.944212,0.525,1.472864,0.343,16.356,0.08,3,17.056,0.043,3,NA,NA,0,16.816,0.163,4,16.239,0.114,4,16.16,0.161,1,NA,NA,0,NA,NA,0
80.944414,0.398,1.45962,0.557,17.52,0.194,1,17.999,0.22,1,NA,NA,0,17.837,0.189,1,17.017,0.175,1,NA,NA,0,NA,NA,0,NA,NA,0
80.944497,0.367,1.397027,0.311,16.24,0.086,4,17.347,0.185,4,NA,NA,0,16.939,0.153,6,15.922,0.062,6,15.505,0.256,6,NA,NA,0,NA,NA,0
80.945101,0.446,1.80031,0.289,16.809,0.066,2,17.718,0.006,2,NA,NA,0,17.313,0.09,3,16.629,0.045,3,16.375,0.188,2,NA,NA,0,NA,NA,0
80.945344,0.78,1.665756,0.496,16.532,0.105,1,17.421,0.163,1,NA,NA,0,17.208,0.089,1,16.31,0.089,1,15.684,0.139,1,NA,NA,0,NA,NA,0
80.945428,0.485,1.732647,0.59,14.363,0.036,3,15.822,0.075,3,NA,NA,0,15.108,0.064,3,13.772,0.018,3,13.104,0.051,3,12.767,0.085,4,NA,NA,0
80.946075,0.587,1.430624,0.413,16.11,0.006,2,17.509,0.083,2,NA,NA,0,16.874,0.111,4,15.48,0.02,4,14.925,0.098,4,NA,NA,0,NA,NA,0
